title,price,area_room,location,url,img_url,agent_name,agent_company
淞虹路地铁口 电梯精装3室2厅 近大融城上海荟聚 价格超值。,9000元/月,3室     88.47㎡,北新泾    新泾八村 距2号线-淞虹路360m,https://sh.58.com/zufang/82354585111003x.shtml?compressed_params=H4sIAAAAAAAAA0WSX3OjIBTFv03e3Er8Fx8yO-5qQ8dEMUti6UtHxY1ioQmGpPrp96Yv-8BcBrgHzu8w9nyNkO34buCvlssV8sIg8GxnaS895HiL7tOM7QtfO6GLPNddejbyfNsNFmNXqdPFVGpdt_1Xr0SvTv8XoQO53nLBq2v159Popl0vF1e4q3J9u1m1juW2bWC5lRNaq5b7lh0i13fbmjfIW1T8_Tqd27X4Wny0J2j_WD89PWbNR98MP7zVj-ZTPgkjzz-vlT611_U4X9C5criu8vJwY39fd_tOTvluROGsUMYIDrnCcaEERa9Vjs5v9-OBBvU4JTfV3UuFmmLEpta4PpLobpGZ-6S0rBHbhRF7S0fZVk5NYWjsKBwyjZVDhHRIqbZkiFOFaqYw3CMarkTMSUkZrDNVJpwkj5oNisbFKOKC4iZV2GZK2LMSNdI4zDXsqSSIkplxrV_nv6uO_up5kszbzjrg3SZ3N5vNYfP7kKUqAY0peD8El9pMxn-ZCna6EWbvhmKMjCVPd253-y_ZBcjsL_4hKr5MBDxO-_eXt6GgPSsoaGhRc4UoB89bgmPw8_BEB4plSnGcGpGWRAS1LOOj7ExtesZMaQGzwNdYHkkXz1BvsgxKOd0t6HE0zpASWa6xvQUewKEBVhL8hjnBaiC4zgmSOYEzBNOtCoFdP4B3qJUD-WQzvAUBs3SEQZNAnLcvKe54l1gkt_lmJtHzPmG8wFmw8zADbXoby7AYyxjp3ikIBkY0Hh4ev3mfjhd426AEuP2uDXBXqcSQfaQcgxVkvofMGZNY5SP2LSPkEbIpIGNmpudaopiD3kPzoT2DLuTXvCuccPAAeeT8EA0p_C9gkjk6ko_sb1oEnQn_ASLTmvtlAwAA,https://pic3.58cdn.com.cn/anjuke_58/388a692fee9af6c94751d929e11412b6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈成,我爱我家
精装二室！！电梯好房！！近地铁 拎包入住,4200元/月,2室     62㎡,杨行    诚和佳苑 距1号线-宝安公路1227m,https://sh.58.com/zufang/82285806253531x.shtml?compressed_params=H4sIAAAAAAAAA0VRXXObMBD8N36jQcZ8PXg6tFArg20kF1uhLx5AjrGIFBtZOPDre6SdyQMj3el2b3fRF75EyHa8he8F83mA3ND3XduZ23MXOe6seTf69MyXTujM_YXtut7CRp4XzHRTqvPNlGo5wGUqdPPVBITnuPMZL-_l73fT1aflfHaHXWVYnnj4alsBr1-txSJ0rdKBkiPHDuqg9pzAm5X8eB-up6X4mL2dzgB_Wz49Tbf67VK339zgW_0un4SR1-_3sjuf7ks93tC1dHhXZmzfF68vm10jh2yjUTgqFvJO5L1iW0Swoi9lhq5_Hod97ld6SHrVPJhCNdXYVB2uDiR6WGTkHmGWpbFNjdhZXbRdy6GmJo8LIsI1wVuqRNIqBrxJnCpUIcXsQoktJwz6WPZdHo8dDlv1dVItYprjOlV4mrVHJSoEbxnMUhX6UTIWvOtextegyX9ceJKM68ba480qW6xWq_3q536bwj6aD_5x798qMxjveaDFuSeFvWmpjowlzw9uN7sP2fjI7G7ePqIfJoI8zrvj85-W5peC5sDRiaogTE46KGh3_nsCfTLNcZwa8CJRxclQH-SgenMppvlRD_Uo8fYgG8izTxwjKkc12xEwToeTfvJPUIyIgKxYzCET8BtmRMieiHytsCrUNIfllEmqLi39zLB0YL_igEMEag1fnvjiun5OccObxCKZzVcjiX7tkoJTvPU3Li6AO-81C6lmMeouDgUfKfC2k8fPvM-HG2hrgRv9O2vIXaUSW54Zksyw_NBFD2Z-gD9RcT3EaOoZ0KGEx7pI9QqFPfBNnBP3qIWE_PIjYYqrcPofGd9HbSpZXcjhV2VwlQGm7bCkJPkLSlZjp2UDAAA=,https://pic3.58cdn.com.cn/anjuke_58/b9200630ddefca2b31460a1a2bbd167f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨强,房荣倌家
带车位！看房有钥匙 刚挂牌 老业主诚心出租 价格小刀高兴花园,4100元/月,2室     58.97㎡,春申    高兴花园二三四街坊,https://sh.58.com/zufang/82210362336732x.shtml?compressed_params=H4sIAAAAAAAAA0WRTXOjMAyG_01utBgSTA6ZHXahcScf2FknlF46GCchUNQEYlL49St2D3vQyCNbj_W-ai96QYjtelPq-Y7jk9mc0pntOrYzI-5sUnyZ9viqF-7ccW3fpe7MnhHHm07aIoPzzWSwyAsDbXHE-F_EDs91_YnO7tnvL9Pkx4UzuY9_Ud_Pcn2ypkTl1nTuzy3lUMdyT5Qo7eU-VadJpj_u_fW4KL8nn8cztn8unp_HU_55yaunmf-Uf9XPpamvP-5Zcz7eF-1wI9fM1U0WJ_suPb1tdkXdx5uWzAdIwgpIPQCBjhMY3rKYXN8fh72kqu2jDopHAiQXLTOqYerAg4fFB-3xxLJaZgtT7qwm2K7rPhdGhh0Qe82TbTcGlLbLo3AFRCFfunhHOJMaWN5xGWoolW7GzGQFMhRtGQrJ8hUwO8XeAe9Jw-YxvhFQ0SAaUt00b8PJL-TPi46iYV1Ye7ZZxtPlcrlf_tpvVxAho6cfe3pTpjfeay_Sc8dTe1OJNjBWfX5ou9h91wUlZnfz9oH4NgH6cd59vL5XQl5SIZHRlCptGAggUdeUdswxmlLGktUrycKVYVGKukXdwcEE1DOXNOXJo2iZpUwiD3X3UDULK05Ux_tthT1uw6IYSEh4WSMrIpCgL8gD1MhRKzBAhsLYoofwz7tLJWDMmSugBOTJGKpw1WJNRrS8rl9XrNBFZPHY1suBBy-7KNWCbelmxlJky65N5qJNQtJcXMEZeiTDatT41-_z4YazVcgm_3KOvsO4A7cJaGKC-sBL-rMe0nTcRdvnAyf5Abp6Df2L4gXO2b0UyBuZI3toy1qg7g_UQMbdyT7W-6BaQYm7Lz1VF8aDjhbo6ZpHfwDcno-5ZQMAAA==,https://pic1.58cdn.com.cn/anjuke_58/43e1289ddcd8d431048b161ad76e4bbb?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,喻健,我爱我家
龙盛lof商住两用 可办营业执照 拎包入住 龙盛国际商业广场,4500元/月,2室     53.00㎡,颛桥    龙盛国际商业广场 距5号线-银都路1522m,https://sh.58.com/zufang/60460844384938x.shtml?compressed_params=H4sIAAAAAAAAA0WRXY-qMBCG_4137FKrIBfmBANujSwUTwXdG8PXikVGLYLCrz_j5iR70U47ybwz7zPNKZ8TolNjYhqz8XhGppZpTnU61sdTQqej8tI2xSqf0xkxrIlBrak1mel0MmrKBI63NoH5UOJ9OyWX3xwWGNZsPMqTe_L30qqsmI9Hd2yVfedTSy8MbWzQQptMs0xLyaTQiFmgtJmkVkpHSX6499diLp-jc3HE8vP8_f31ys6nrHqbzt6yS_0u2_r6556oY3GfN8ONXBOaqySIt93-e_e5Kes--GxIXXFZV0q6eyDWXjGguyQg169HtBVm2vRuB-UjBpKFDWtTxdKI2w-ND7nBY01rmB62cqMp2_fqPgtb4YQgYQDmDjx2X7o56q8F6gKrA3wTxXyMVgXEXePJQYrfeKpCcJ1BMMfjUngQiwBIShWz1qi5fqQQcRZ_Hi7Fh5Wlke9AFHz0--C8e56v1_58tXOsXYNrGls7fLY2-jxuDivzFq--lnc4hWXbm_vVcakdu6Whd5tn3YeHY_fQ2tLMt1-PO_aP8GA_K-AMKsV0Dz15SuqdkkC563TCdULRmwYnLq0JdMimxPkiLs2UJ3vM1ZhDnlIPFM7Abb6oLSdUMs2BiIAT_cUd9dyKM73DmdGjT0CmHicCGTkEfVcgLWTnHAA9CSZmwMSgpBg4wf9pv8Y51m4Xea4fRG26ZLsjv-rxY7HxOdf9fN2S_Q3rK76gFE40RE3U8JERshbOf95m8XRfexMEqp84IHciel620g_A9tFL1kHno79NXA_5AtgDd-94LQNktDLqWFtg7Y_mj_ai6oDpQSPrQMnstY_ZCjkL1KljnSAXin1CsB1P2dk_7HyrMmUDAAA=,https://pic2.58cdn.com.cn/anjuke_58/62f907e8d4d285a8bccd9e00eb6e0464?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,邵琛,我爱我家
景观苏州河，电梯高区视野开阔，拎包入住，紧邻中山公园,7450元/月,2室     81.19㎡,长风    海鑫公寓 距3号线-金沙江路1069m,https://sh.58.com/zufang/82345259863772x.shtml?compressed_params=H4sIAAAAAAAAA0VSTZeiOhT8N-6YTox8LTxzdKRNH7oh-KI0s-lDiIKhk1Yw2PDr33UWM6skN6m6VbfSn-USY0S8he8F83mA3dD3XUTmaO5i4s6aL9sfX-SShAtEXOThwEUhwWTWN6Wpr7Y0y-qxOx1NXX-ZeoTKvzsA4oWHZrK8lf992a46LuezG7QMvXIuZeA7ritOzqIKjo6oqrkj8ZycPCEWYeDNSvlxGy_HpfqefR5rgH8un54eu-rzXLU_3OBH9aWflNWXn7eyq4-3ZT9d8aUksivTfD8Up_e3XaPH9K3H4WRwJE2epJ3SmGE0vZcpvvy-H_bcF_0YDaa55wZXWU-t6Kg4sNXdYZP0WO44PUWZVTunWyWveqwyyzeyU2EK71pDE2noZmLhJjZYFEYZaZTOOpW0HTWZaTe4U6Y1_O-a9WqTcVrFhiJ4jyajBO4o8MEdi_xVNBWy696nU9Dw9VlG0fTaOHv6tk0X2-12v_21T2ITAcfof-z9q7Cj9V7GrKgHVqC3NutX1tH1XaJm960bH9vd1duvsm-7gnnUu4-X323Gz0XGgaNToBnroqN6AA2Y5dXAcII51TGnm9iumDD5fc3o5mApx2wqCtPsnH58zlkTHXQeYtskhaZ3r4MZAYZ0NAKeKGU5ao3i4E0Qhg34DVOmzMCUgB5QVxvIBLWMw-zObQaeYlOSzKhqMJgTpkDDuYhBZxwNh9coSQ9WPNP3ml0QaNoljKFExhYXV-jbsjUh5gx4LIJHLpzy2Pzl9o_f4PehBzJ5rJPJOfgUg6bPwqrwtQeMbjRkb4g9y7UezAR_IzPglDXPa9BN_uQMnH-4123GFC8gz4LlcI78AHL44GOF9ZhklqIBsi0YfhE21_8DtpUuCW0DAAA=,https://pic3.58cdn.com.cn/anjuke_58/9a38e79698fcddfcee22d59979316d39?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张英超,我爱我家
本人实拍，12号线顾戴路站，精装两室，看房有钥匙，拎包入住,8500元/月,2室     69.20㎡,古美罗阳    万源城尚郡 距12号线-顾戴路723m,https://sh.58.com/zufang/81568035352284x.shtml?compressed_params=H4sIAAAAAAAAA0WSXW-jOhCG_03u2GIIXxfRUSrIOiIFk3Vx6U3EV0kgnqQQk8CvP5Nqpb2wxrLmnZn3GQ-nakWIbtpLx3YNwyWW5ziWbhq6YRHTWhwvaqi31cp0l7prW65LdMs1ibsYjjk03yqHVaNkfTqry4QP_55R43iYV-W3_M9F9WW9MhY37LbMSZHnhqXZufulLQ3d0byCGJptVF_Lqqotw_1a5NXhNl3rVftYnOsG5efVy8vzVp5PZffLcn-VF_nSKnn975b3TX1bDfM3ueZm1eexeB-zr4-3_VFO8dtAvIRRaUILFZBoBuFlH3lMrp_39J07xTAFIxzvAkiZDFQVPS1Str5rbK5sJjRtoHqi2r3Wr6OdnMpEcT-BtiSMFIS1-syEJEwUIadgspabTERm3_odox4B6oWMFgnmPOMMLQ_h1CUQ-DOn_g7zdyB4DKQwe8wFKsN7ASmj4u1wqX97ZZFGPqTx7ymLzx-P8_U6na_rCrUhBI79vk4eao0-m_1h63yL7efmBqfkqCYn2zYbrRk3tj7uH3JKDs1419TRqd4_7zfsn-LBfl7M2mjsaUSAQIJ-Rmj1jgX-yAM_wT4jE1ubEYWc5A5ombI2qNipemWEZwNFHq2-Q32HzApANn1bZMg7ZhSQT4C-JPoOYqyFd9SKAvcAGRBJeupnICJk5x8APXHKXaB8BqqPfStDfspCnCMMxnQXRHGqig39aNhVF_fXfcSYHlWhItk36jv2appwMhNkiTUiZISsuf-Xt1M_gufeOIHuJ-I_4ITTuw3Txpa0rHD3dr-W6K_s2JzFUvjzgLOrtczU8z_Q0lSe_1Pzp_ZrN-Kc8dDq8XPP2MPdImc-7YVqvViOe02KCOPTf_k_8XA1amgDAAA=,https://pic6.58cdn.com.cn/anjuke_58/8a0a055aa3f6ceed025aa2a1475080c5?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,谭洪,我爱我家
临江二村 采光好 44平 拎包入住 看房有钥匙随时方便,2700元/月,1室     44.50㎡,淞宝    临江二村 距3号线-友谊路1565m,https://sh.58.com/zufang/82387128629085x.shtml?compressed_params=H4sIAAAAAAAAA0VSS5OiMBD-N97YSUR5HKwtXFgzhUpwg0zmMgXEEWFoFQwO_PptPeweUnl-r-50J7WglJjWzLac6dShc9e258SckumcmvNJedbd4VUtTHc2t4nrTMnMJvhs0pUZHK86g0V3hmOenf-fvD4orak1Udkt-3PWbXFYTCc3VFIOUUqZyrCseWHMZjPTcDPzYBD6mTnTgqiZ7Uwy9XEbLodF9T35OhwR_rV4eXmsiq9TUf-YOz-Kc_NS6eby85a1x8Nt0Y1XeslM1WZRmvTy822zK5sh2nTUHYG6a2CFydMigspVb1lEL-_3fSLsvBuCHsp7CrSIO6bzluV77t0NPiqLp4bRMRLrame03nbdDEWshR-3FZG88hXHu7YKal77IdBc4r5uGepVwRqqwoTAR21fgvuca0BsV_mxYEUIjEioCL7NKWKiFu94bXvBKFXbvo2fTimWJxUE47o0ErZZRbPVapWsfiXbEHljMdgfiX3N9aCt1yGWx55LsqnjztNGc7wrUu6-m9Kmene1Ei_-1h7W47j7eH2vY3GSsQgeOXIKqYs-fNmypudVvsb9KFgTCoaZSm1Ary30uudlo5qllOD5smMuBSr2PA0tjXieih6ozhFjtgzGR02AbWvOBH3WCvkAM2KNTV6J-HEOtKkhFRJzh3CqY8wUQmbG6CVCLPrYhugzRJ9h0O_XwTba6_w3ezvyC0nvy92Wc7JVoabyiro1X5omnBBPcwfxSjARwj9u-_CNeaFC3fo5j6hNxRCY4N1zXfG8e-QfYM-rQMIoo4Zx7L2IdembUEKtsadPrzie3Mu6x0z1o5_4r_pHvZLN7iMRftSUu7SttrX27lbLeN7QYPwLK66CZmUDAAA=,https://pic8.58cdn.com.cn/anjuke_58/f4e97618b47b0b5ee37e935908593ff7?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张金瑞,壹房安家
蓝色港湾 精装两房两厅 近漕河泾古美中学文莱中学 可办车位！,5900元/月,2室     78㎡,古美罗阳    蓝色港湾(公寓住宅) 距12号线-顾戴路1262m,https://sh.58.com/zufang/82223739280349x.shtml?compressed_params=H4sIAAAAAAAAA0VSTZOiMBD9N96YISBiDtYWszDGQiVxowxzsYAoX6ZHwejAr98we9hDqlOvu1_6vU5XiQVCpj2burO5Zc2Rg13XMW3LtBxkO5PyS3WnlVjY2Jq62MFze24jc2pPujKF4qZSWBRKnqqL-uo18B_WPS5G84lI7-mfL9Xmp4U1uevXckuINEvPhunmjjFN8cnAuWkb59PZSpF1ts7OfJKK472_nhb19-RyKnT7ZfH6Ot7yS5U3L878Jf-Sr7WS11_3tC1O90U33NA1tUWbRvH-kZw_NrtS9tGmQ3iAOEcUQQQxbgAF0Ucaoevn87Dnbtb1wQPKZwwoZx1RWUuyA_WeBh3EjMaG0RGTqXpntN52LfucKe7bLYGB1lzQGhqoszVt_BBQpjEzoiSzAWEEhCfQ-KIl_oPiMeYNcJ91tc84yUMgZgK1Oeh-1BIctTrXctcLhkS07cdwnpf8rRJBMKxLY082y2i6XC73y9_7bQiB5ujd4969ZapXs1XPkuJBE3PTsM5Thiyewix337J0kdrdZnuPfStP-1HsjqvPhvEqYVxztHWWUGLalAQRRT6iMW8o8RNOZMiJH9J6lkn0bsgeDlBvkRySRPZy6HqtxQsOsgzstt4-JFEljN1k9CYQFGHtTRbROEsAyQdFgdaLI1pv17o-0R4LiKX4qcXau6phWlMIqc2g9hMgICj3w05jPHDr63oVklKUgUEjUywH6r3vgkQwsnU3Dkk0N390MWZd7KO2shkl2iPuN6PGH7-Lw03PpncF6F_Mte8Qam2Z8tw3rUnrW8W00vrIuHMj1vmDKncllD6DUg4q3tqab-QcuYeuloyi7KgPG3fH-0jsvSZUen5J8APIyC2R0v-G4r_UKYVSZwMAAA==,https://pic1.58cdn.com.cn/anjuke_58/bbb83d2b1e2358bf4d5678bf42c05a19?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,杨硕,我爱我家
（保真）长白三村1楼整租一室户，8号线地铁站，看房随时有钥匙,3500元/月,1室     34.00㎡,长白新村    长白三村 距8号线-延吉中路472m,https://sh.58.com/zufang/82376111922652x.shtml?compressed_params=H4sIAAAAAAAAA0WSwZKiMBCG38YbMwQE5GBt4cKYKRSCG0XmMgWJI4ZJRoOg8PTbWrW1p6Q63X93f3_aE58jZNru1HNnljVDju95jmlbpuUg25nUP117eOdz259OLd-HHNN1psiatHWpjpeuVHP2uFV39j8E-WjqzJwJL6_ln59Os8PcmlyhlcXZjM04MnyzZMbU4r5RlrZp-E5luU45LW3uTUr-eR3Oh7m4T74PRyj_nr--Pm7s-8SaF2f2wn7kq-jk-de11MfDdd6OF3SGWl2m-bYvvvbrTS2HdN0if1TI7BUOM43ZSPJk3JcpOn_cdlvqVe0Q9aq-5QqxrMVdpXG1I8HNICN3SW4YLTazTmwMHSQrObCso2FPcn-EPA5atsZ-oWgYK1QVRLBUY2mrnPYER5nyw1EJ2sD7vzNrRZhRzGKFzUIJE-IVAo1Uw5uOvCAaC671fvya1XRx4lE0rmpji9fLdLpcLrfL39skVhFoDN7n1rtU3dC570NWHHtSmOsma4POkMcbN-vNXdYe6jYXdxtk9y4AHsfN5_tHk9FTkVHQ0AJmzqteC1oQzBqFkpUWvk2xjCkOY1JHqR6I2w3RTgWqkIuiIIGy2yHkEsmdzDdVJ7xa5dFIkF9ADfCI-icDEQEnlhIsQVfBvn5KhEyBXQMn9A2BU_VgFKtTk8FOsSrtBlhkSkik8iSGOWOYM4763SpK0l1XveH9kZzN_LbYJISYCY87VFygb0MWtq1OdgY-zBROOMU0fvry1PYOd9gXPECqeZ4jeIQofqskcnMdROB91chB7Yh4q_SJuxKrBmJc5qwnQ1hITCrShE_Np_aiyYigK_AT2Pn8wWu73nzCn1ooEa7U4LngcaMwXUnk1X8B0GoKhGYDAAA=,https://pic7.58cdn.com.cn/anjuke_58/89714d29ef0503eba1515f3dae5d3d62?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,申雷雷 7日内实拍验真,我爱我家
今日新上高区楼层自带车位24小时管家服务天花板户型品质标杆,45800元/月,4室     249.25㎡,和平公园    中粮瑞虹海景壹号 距4号线-临平路908m,https://sh.58.com/zufang/82377657756508x.shtml?compressed_params=H4sIAAAAAAAAA0WRTXOjOBBA_41vTBDYyBxcU2RhrBS2kbyyCbmk-AoYoo4tLBz060dkD3tQtSjUr7tfD5dqg5DtekvsrR1njVY-xivbdWxnhdzVov1SQ_1SbVx_uVz6eLVcY89zkLsY2hyam8ph09bXCzTNFzST-fz_h8lyzPtFld_zf7-ULOuNs7ibeg6283JtL638w8HWssa2VRR4bXl1jtY-_qg9x1vk1ft9utab7nvxWTcm_XPz9DTfys9L2f9arX-VX-KpU-L6-57Lpr5vBn1D19ytZJ6kpzH7eN0fWzEl-wH5GpC9o-lhR9FhpIS7r3mCrm-P84njYpiiEdpHCqhkA1GFJMWZBg-L6sqjqWUNxGaqO1oyOOzEVDLFwwy6UAMpmYzCGFCR0S5KDDuTnT3StGTQhwy6EgH_if0chy5knJQxENvk2xq6AkniJ5IbFsdBpLNKylf9sW7586WKIr1rrRPZb5Pldrs9bf85HWKIDGPC7yd8K9SkvJeJZc1IM3vfsyFQlmgeld0ev0WLkTrevFPAvlVgPDTH95e3nvFLxrhhyK7QkoQ7SMsdoBBRBMZNmXAiYk7CWKSHiiI7o8Q_A1KtuGSZJIdxmMIeUnGG9vgM08Ojo9CCgDY5riRlYmbTkNpmLjBOikR2kZnXTyAtmOHrnzqpqExd18wdw6VnMDvM3d64MIePs9PBHB7h7rp7iUlbtZFFE7vaahr8OUZZxcgB71ckM2w-DqnPhjRE8uIySowjHvbzjD--m_PN9NZDB-i_WBrvEJseezGBC110FpPQVGeZInY_TH-eKfLPtD16c990VJbZ52h4M3Nma8M1-xPvkJp983kfSXUK-liRA1JBxGgajWp6pKo1Xv2_YuXpVGEDAAA=,https://pic1.58cdn.com.cn/anjuke_58/f731c08c6bbf7757b50655fc9f8f7ff5?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,熊乐天 7日内实拍验真,瑞住房产
年底了 业主说便宜点租掉算了 合生三房 优惠出租了 2卫生,11000元/月,3室     140.37㎡,新江湾城    合生江湾国际公寓 距10号线-国帆路758m,https://sh.58.com/zufang/81802304911324x.shtml?compressed_params=H4sIAAAAAAAAA0WSXZOqOBCG_413nElEvi6sU7gwxvKDxI0ynBsLiAphyGgwOPDrt52t2r1IJemkn877drpazDFGtjvzXH869bETeJ6D7CmaOth2JtWX6c4rMbd9D_nO1PZnThCgmTPpqlxd7yZX8-9ayRo2z1yV1Vld_z9avdi2605E_sj__jK6PM-nkweULAQKCiSm1gzNCmvmzaaWX1wKy_Yu3sXxS-SIYpKL02O4nefye_J5vkL65_zt7bUqP-uy-eX4v8qv9k2a9vb7kevr-THvxju-5bbQeZIe-uzysd1X7ZBsOxwwLfmoMM80iZjCZfaRJ_j253k8cK_ohrhX1TOFOOuIKTQpjjR8WnQULk0tqyOIGbm3dLjbtEPJDI8ElcH4M9KyUZLbqonWCgcbJQOhUmVTuUs04RmNIwGxRvH_ZtbJiHFSrhVBmZJoVLLAmgSJ5tGoYi-Mx0xo_TFe_IovahHH46ayDmS7TGbL5fKw_OuwW6sYGIN3Onj3wgzGXQ0su_Y0Q9uGdaGx2utToGr_3VYeNvu7ewjZtwnBj-v-tPrTMF5njAND_1tbUBzZlPCepi3sVc9Ju-YENIErJt0JSuKjlsbSdZYpHImOBMyQ8qjS9wXFLtxqe5O-F5BjQ36i5W6jXlyCGkWihKYB6A0ShQuog6DuLlESuODFj3d1w0DTWuV2owkSWgYJhXgHMR578rZZrUklqtiiCRLLkYbv-zgTjOy8rUMyYPO-SwPWpRHWtc0oAY941Lw0_vh9Pd7hbdAr-AU_cwm-q3VbxY0eysbI8kglz9pFllEcjx1xF6YCfXhV0b4VOlQNHZ4L4L2YL_YI3Ff_TqAPg2_QE8-HPpw4UViH0abtn0WbAj_cF4YE_wDczPL6bQMAAA==,https://pic5.58cdn.com.cn/anjuke_58/b0bacd450bcd8e8385cc07176a49a988?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王乾恩,裕拓地产
1个月起租！长租1600同济大学嘉定校区！蔚来创新港！独卫,1600元/月,1室     20㎡,安亭    北虹桥协通科技大厦,https://sh.58.com/zufang/57508738677404x.shtml?compressed_params=H4sIAAAAAAAAA0VSwXKjOBD9G9-YIIPBHFxTzMJYLjBIXtkKc0kJ5BiLoNjCIoGv3_buYU_d1ep-_d5TD1e5Qcj1Aj8M1svlGq2iMFy53tJdrpC3WrSfdjjv5MbzvciFliBYBmsUeIuhFfpyt0JvhH5c9eX_AnQHURQspHiIvz-tac6b5eIBe0IPnc-e7zqRcEPHFyJwhKx9x18KGYXoHPrv_kLIt8d0O2_U9-LjfIHxj83LyzNrPq5N92O1_tF89i_K9refD2Eu58dmmO_oJjxpRMmPY_X-uj-0_VTuB1TkBDOPIO0R7uZEsepVlOj25-t0ZGE9TOmo2y-uUUMHbGuD6xOJvxwyy4BwxxmwS606OCYu8n5qqGUJIqigWrmSYF0R1UvCkkyjFBnMcsKjkfBmNCoZdZfMmvejZs_odhDpoBLKcJNp7FaAMWtVw1xUmmdPFMbpXEljXuf3dct-XWWaznnrHPF-W_rb7fa4_etYZDoFjCl8O4b32k422E20uoykcvcdHWLr9Jcv6baH774NkT3cg2NMv20MflwOb7s_HWXXijLAMKquDE6lRpBj0MGfHhUjw33GcJIZVVDL-7Lnzcmq4JcRFXCu82FqShtDLS46y1lF4jAgahfAjAd4JVEF0rjpNOohTzzNgTNoJLAPPKOaM3jTucasM0_vrh0FTZkWXgc8wF82kyjJBqixNFS3fJfhVrapQ0pXbmcS_z6klaS4CPcrXAE2Gwce0YEnyFw9SjDsY0n31Piv35fTHbh1Wmn0X2zAd53BTVA7FQhu4mSmpCNzVfVTMg5TWPc8PRH1O7CgV09wQ3FfAd4T84k9Dwq08eSN8LoErvAfpTzGXUZi0D71ucXRCLolmTQ16T_xhrMxYQMAAA==,https://pic1.58cdn.com.cn/anjuke_58/dad06ca4f443b696ae82fb2a6d7a284f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王达,索通酒店
紫竹小区 2室1厅1卫 家电齐全 阳光充足,6800元/月,2室     47㎡,北新泾    紫竹小区 距2号线-北新泾579m,https://sh.58.com/zufang/82355681527132x.shtml?compressed_params=H4sIAAAAAAAAA0WR3XKbMBCF38Z3NIgfAxeeDqmJlcEG4WITcpMBybYQYWOD5cQ8fZe0M73aHc3u0Z7vDI1YEGLac8eb-5blEzfwPNe0LdNyie3O5IceDs9iYQcOmfuOGxDH9n3Hnw2ygtNFV7CoD81XA6qB0_9H3CCOa81Eda1-f-ieHxbW7Ip_eZbwhXM8GsLyHMOxDrVRmUIYx-rgV0chXM8Us0q8Xe_nw0J9zd4PJ1x_Xzw8TB1_b3j7w_V_8I_uQenu_PNa9afDdTGMF3KubNFXabG7lceXzVZ293QzkGAEkghWBBmjfA0UxpcqJefXz_0u9-rhHt1AfhZAeDZQXfe03rPw02CjmLPCMAZqZlptjT5M1t2dZzpfkp5G__TyG1B-Y_kyBlKXQDubqSQFGpFeBWWfL0socDaaatJCvswGtcxyymOgZgnKHEHVqBekODtC64XRWIq-fxmPvswfGxFF41oaO7pZpc5qtdqtfu2SGCLUuHtvO-9S67ueP9-z8nRjpblpsyHURnf6FKbcfnXSI3p7me_C7EuHyOO0fXt-bbO8KbMcNXqFNxcw9ipKgSxbUEEGit9y2sU5_fYkehVLTfkeQp51jyXO57eB1m0n-b6nqBFywVQwdkUy4o6NbJA3Rw41mZhMFZmg3yBlihMokAsFm9FkDQpaZBND02Yw1cpue5rcmDLJxHTAtzzy1Hn9HFMpZGSw1BSrkYVP26gUGU28jUtL1MabMI-hwGwaG3PB__JlO3n85n3aX_A29Afkb-XIHWJGnuo-jEotu71WfM0q9Ce3j8N92eow2mvpYe6exF4wEteoN2lO2iPqYn78DbMWEEx5pGIXtnGHc0xGLVPzR6ZgZGo7Z8EfWIH-S2UDAAA=,https://pic6.58cdn.com.cn/anjuke_58/75cecca7e154735542a8598dfe56a321?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,黄盼盼,我爱我家
