title,price,area_room,location,url,img_url,agent_name,agent_company
奶油风格 熙街通气单配 可短租月付 近川美 重师 重大,999元/月,1室     32.98㎡,大学城    熙街熙都会 距1号线-大学城769m,https://cq.58.com/zufang/82344610597341x.shtml?compressed_params=H4sIAAAAAAAAA0VS0a6iMBD9G9_cS0FAHsxGQ5O6IBREK_fFAFWx3PYqWBS-fsfdbDYNaTudM5xzZrorXyDb9gxke45pzpFjmBayZ57lOrAm9bfuTmu-sLyZYTqujcyZ4Rq2NenqQl3uulCL7lby4qVPVX1Sl_9xACHTmqEJLx7F9lu31WlhTh7wv3PhuC7i1dTkM3c6m5vetCg8Pj0j23IMxzgZ89mk4MfHcDstxGvydboA_Gvx8fE-VV_Xqvlhz39U3_JDaHn7-Sjay-mx6MY7M64Wb4uY7fr8fNiktRziTYe8USGcU-Y3lJQhnJNDEaPb53O_y9yyIxWXA63bpeq7wY81i_ZUlHF7za2WRBBTMa1lSHv1xlsS-0gxlbcis5SQCeQghf1AoTJXouopihLFcENRxlXjJ5RhQPpxS7ImI_5RkXeuEShiQL4xUoFHxTyrzfwki7To0kB0h8Nms71V5-3Vmm-HarpdOb_a2tkfbum-hTeom5EqkENyvPTPqa5dvvt8vmT4HF_CP-o6ddaf6ajT-0pe6PTSu8edey_1oJ31kOSQE3TAA_i8NQLHiAPfUBEcgka4ewH1gCd2a1m7NR2ino552Apn1RGMJCn3klGmVxBbPmslFJLIbzR56_JiSvyekigEfbBnFmXGqEBfK0quiOSUGOAPzsGLRJGMZ9hPOgGasN90DLDMA2-iEe57-IIsot_r3C13gy7SfO_oTcqNOhbRZb3Cg3G3AU8JnoPXc8WqHmrk4Cf4nQX_PD-EOXDLGoXU351EDW1AH4HeIreUYz5qgUPQZykG-t6zUPAa8hBlWa-WUdMKHPypid-1VdhB74D3e76gH36w26RHmCmHMpW0yyqUBGoIj7fED38DPzi-NGsDAAA=,https://pic5.58cdn.com.cn/anjuke_58/64ec514fa306087b9a6de55e5697f82b?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王玲 7日内实拍验真,熙诚房产
大石坝轻轨口整租3房出租，业主着急出租，家具家电齐全,2000元/月,3室     90.0㎡,大石坝    东原D7区(2期) 距5号线-大石坝529m,https://cq.58.com/zufang/82443352589149x.shtml?compressed_params=H4sIAAAAAAAAA0VS226jMBT8m7zRckm4PESrRKZyFgKGEAh9iQDTgCluguOk8PV72Gq1Qhb2uYxn5li0dK2tVo6qrRxT123NVHVDWy0dwzLhWzRfUtQ7ujacle6o5tK2DEu3VXshmoJfbrLga1qIpi2L_xEo162ltqDFvTh8yaGq1_riDheZplOahaUrdVHXypI6tlLUVaEYhlNYhqqX1HAWBT3fx2u9Zt-Lz_oC7Z_r19d5V322Vfeysl-qr_6Vyf76614Ml_q-FtMtU1uDDkWYHR_5x2kfN_0Y7oXmTIS5GteCiWAn5NgNT0WoXd-f6TGxSoEr2o-kGTb8IUYUyixICSvDoc2NAQcQ4yFpep88eEdwafQuooRVkOMT17jPM8B3kce1kvKs7EjmGuQn3g0JiuAMnSgccNIlGJ05nmtVj2M150yduU1QawwumpJAMhF7TJxO-_3hWn0cWsM-jJVy2Jq_h8ZMT9c4HSDXoSjBldeP0fnyeCqysejx_fnd-8_pm6GzbGJz9x5PMr5t-wtRLg_rfLRupRyluRujHGo8ATyAz6wxIrh_DKzUeFZFROspB2ziAE8X-SQLHoQFlLS0JJiAX67PNZT2OMjlNs_JJqBy89bITaXJTQ-6nJBg8CjrZ4_ogEvATCjgRXAHYANeBnPIAgr6IefmiYsiwUCTizqRoZwwyDNngnMKy0sC8rXLrfI4yiLOU1PuY6o2IQsuu607qrcV9BPs2uC1DRoeMwZ4D34n3j_PT34O3JIOZvbzx0FHOgRclC1pkM-3VOnHWBH4WQ7YSWGf9W0O70YxYZ4db95KmLH3F9OdsbkvmNsJVvmEzV5ZNnh7TkbXkHPtGJecmSa8idnPPyd8hOZjAwAA,https://pic6.58cdn.com.cn/anjuke_58/967679abbc07b34a3d7cb41bf702b1b8?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,黄露庆 7日内实拍验真,爱家美
业主急租！！！价格可谈，精装修3室，5号18号线双轻轨。,1300元/月,3室     99.0㎡,跳磴    金地自在城愉悦天域 距18号线-跳磴1077m,https://cq.58.com/zufang/82385322009437x.shtml?compressed_params=H4sIAAAAAAAAA0VS0Y6iShD9G9_coUVAHswGt5nbRoZu3BaGeTFAKwhSzoCNA1-_5d7k3pAKRVXqnDqn6C9qTSzLNYjl2ovFitjGwiTW0jUdG59ZddP9aavWpru0ls7Kcp5NkyxmfZVB-aUzWN8v2U2doMyy_4vPidXCcmYqu2e_b7orTuvF7I5kK0PZqrCduSKGM1_mtjvPz-fzPENahxTn3FDZLFPH-_h5Wtffs-upxPHr-uXlmRXXS9H8sFY_ilv7Uuv28-c968rTfd1PX4lxMVWX8eQwpOf3t33VjvytJ-4ExFVAiglqyUUNwXvGyefHIz5IJ-9ZodpRVJ0HQz9SrpMwFnXOu0tqdizEGnBRtYEYoBEsN1ufBiKBQTBIBZOBqIsIGroDkuO3H3R1GAChCnkicCmHJJ8k4iD3Di5NBD4loqGRIH4jSJHi_NTVLpcMdo8c4pBCzK_v3_zXZsn7zYm3m_K68H5dPz3F_xnTZ08y5HMd--BF39pDneX-uHW-ku3H6x0uUaVHJ92Wr_NyeLWNYf_djtGxHB5zXTnq8PG44w4xxg6Yi360AdQGai24YEUALCfCpYP0aSSZnrdMcs1cs2fu0FZ-LDyaik1qwkB5zyDQHiXgPfLOE3MhadTV6ENioDYXtbsT5oMgMODOyOFjLtGjHOsUecMJWLvD3hFQk2RyBQwaSHwCTJq4Q4yxk6G4bVMnP4w626exrd_2yqh4HZbbjT8aXxbuit6vROKvICmGPqFpJ2mDeP9hvwcp6pUNEPj3zcIG72CC5w8aby8mlWM96NljI5I8bitd6Y2yIQG8lZPoqmhQ6-4vpv_EhqCvgWOYkITB8yaHt_0R_6kNetMIL2wQexJDMei6aP4AKMiH-GgDAAA=,https://pic6.58cdn.com.cn/anjuke_58/01a381cbe02102914faf2da974c3699f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,彭淞 7日内实拍验真,恒佳汇房产
南滨路游艇会珊瑚水岸民宿风三房两卫，可以看江，有网络密码锁。,3200元/月,3室     136.65㎡,南滨路    珊瑚水岸(二期) 距10号线-后堡408m,https://cq.58.com/zufang/82257085739997x.shtml?compressed_params=H4sIAAAAAAAAA0VSXXObMBD8N36jAYsP8-DpkECLB2yEi63QlwySHLCILjYYO_Dre7QPHY1G0p202t27_izXluP4puX47nK5slxzSSzH9onn4lg0n0N_2sg18Ze-6dqEmO5qSTx70TcV1NehgjVUwM_wMfwP4f2l59gLWd2qX59DJ07r5eKGP3m-yaWwXYPbp5Nhm5Vp-C5fGrbtmO-CrBzBV4tKvt3Gy2mtvhYfpxqff6yfnuad-DiL9puz-iY-9ZMa9OX7rerq023dT1dmnonsqowd7uX763bf6DHb9pY_AduloHxJLci6mKevVWZdfj-Oh8LjfSykHmnTBXDvxzAb2O5IFc-6c0m6eIcxyGijU3qHlsac6Ci0II7yTokcEJsqcadRmIDFpy4u7lSBBUoTYJDSIsR7mmA-h1i0gOdehXkRQ1rEYUpVkQKLSmCCdIontPCCaJJRNKXbn5ndPPc2X_XvxvOPr5eXC_v5cqgb4xBj7pZAFE7F6L0dvCsfxsHdjHlZ32lpbtu8DwZD1w9pNvsv3XjWsL-6hyD_GgL0pN6_bX63eXEu8yKa-XEJVjHRWKCWKAfFrZlrEesEOSbU8tsu8BgE0ZGOj-fhXJY0Tpp-FBI1HkF5XDcPF_VL_KvBN7Nv6MGcF-hJhPsopYwnEPsZjaHFemBNRIpO4RBlN_t3bnOY14rkwLjEGhD0L-kxVkSeuqSbZAhkExmbXo-D3NQ_VpH0Us29rROXiL0re6Zxoo5nklPlJ-h3O2v863l9vCK3FrA-_9ZQgjJRH2-RP6NKHzV7GLM-CMK2j_ldM4G9EEkIBoa1lvouCOLNmDO2Rae2pFU7UWtXzl4dtvs37ClGmddgHxHUTZAH9p5n_AFBmYU4ZQMAAA==,https://pic8.58cdn.com.cn/anjuke_58/7dd8c275ab4733026ff66bc0918bca37?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,汪豪,重庆桂钰阳房地产
可短租月付中渝春华秋实三期精装单配，免宽带，近科院,750元/月,1室     42.08㎡,大学城    中渝春华秋实(三期7栋),https://cq.58.com/zufang/82430526261979x.shtml?compressed_params=H4sIAAAAAAAAA0WS3a6iMBSF38Y751AqIBdmoimTOqgURJFzY6CoWE6rgkXh6WdzJpMJIf2hXXutb9NcixmyLNdAlmub5hTZhomRNXGxY8MzKm-6OS2LGXYtZNoTBzkT27SwNWrKTF0eOlOz5p4X2VufeHlSl__7cAmZeIJGRfbMtjdd89PMHD2hnnM-cX7O0BhnLhpP8MQe52fLGU-npmtgE3Nzch5lxfHZ3U8z8R59nS5w_Wv28THM-NeVVz-s6Q9-kx9Cy_vPZ1ZfTs9Z0z8S44qLOguSXZueD-uolF2wbpDbM6EqRnmrEhnW1AgOWYDun6_9LnbyhvJCdqys56ptOhLoZLNnIg_qa4pruoE9FbBSrlg7aORYemSlEjcArbYWccUQCZhLfIXyQkENJoyQIQ9qbRDzSMgSmFckqGlcxZQcFR3OGr6iRqqEAd68HvRw7ZEi3mjRRL5oDof1envn5-0VT7cdH28X9u-6tPeHe7Sv4VtFwphyX3bh8dK-xrp0it3n6y1Xr_4tyFGXkb38jHodPRbywsaX1jnunEeuO20vuzCFM34DPsDPkBEpyKmoGzJqhEoQyGn435k8Zwy-Az3_lQCPQiY5aqiHNfX2MmE2uxYL8F7IUie10HlNFeRyA0YVaAFrwSEfBz3oQUxgDYwQKVhCsEp4pUSMFFJhDJwaQYaxapIY-Hopo96w3sPrxxt2W6ZOvut0FqV7W6-jwigDsbksF15nPKyBM_WmwHoKum2TkLSOCfCO_X_MD6sUvMUV1Ps70k3FKrICVtBJbatriiTNQ8iHmJB7WcqC9fAPCB4ooXrVqp7Npf-t6Q3aatVA78B3rxB4hRq7dXTcxQQNPZcJ8Jh7VU2jhUw2-A_FABh2awMAAA==,https://pic5.58cdn.com.cn/anjuke_58/bf2351de050eb8658c0c3cf03e91eaa6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张燕,换新地产
康桥融府C区 精装修 32平 电梯房 近轻轨 家电家具齐全,1400元/月,1室     32.80㎡,照母山    康桥融府C区 距5号线-湖霞街291m,https://cq.58.com/zufang/82429312276189x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ6DMAxA0dtktp06qQcfgJkDIItEpAMEGjK0py-d0N-e9NsrKTILIEsgemIA8sgP8TFcuVJ7y0NSL4wI4imSRGZ0rdi2HN02nY9vsbr2v9x8PUQE4JKdNtb-nrOCszSdnz3r_gMDvYy1eAAAAA==,https://pic8.58cdn.com.cn/anjuke_58/6c88f79308a0a9307349089b1b52aeef?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,赵正权 7日内实拍验真,到家了
近地铁 人和康居四期 精装修正两室 1400元每月,1400元/月,2室     84.0㎡,人和    人和康居(四期) 距5号线-和睦路636m,https://cq.58.com/zufang/82452607507291x.shtml?compressed_params=H4sIAAAAAAAAA0XKPQ7DIAxA4dswY4wdPPgAnXuAygpW6UJ-CENv32zV2z698akKRBKBhFMqwDEhUBZc-C60bQ5_VEWhHAUAuHDKC4TRrL-PaV3X4_Te_C_3XgQxVLvsuc1zdY3B6uv67q77D2F4mExyAAAA,https://pic6.58cdn.com.cn/anjuke_58/51891853063ca8416e29b4170bb07244?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,徐荣印 7日内实拍验真,到家了
好房，好房，好房，南坪万达一里南滨精装两房，近商圈，可月付。,2350元/月,2室     63.78㎡,南坪    升伟一里南滨 距3号线-南坪1141m,https://cq.58.com/zufang/82429322912989x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8OMTQ148AMy9wGVVVASqXJICUN-X7bqttNd34sAEXsgjogZoscA9OCQ4sRtx-h1KRKYAMDHnBPPPrm-qa3nUBNTa7utn_F3c8BE6Ipe-jzG913FOy2v625V2g_m8RLXdAAAAA==,https://pic6.58cdn.com.cn/anjuke_58/11e54f3cf7a54c3843b5a4cf83d1d194?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,黄红梅 7日内实拍验真,漫山房产
日月光旁精装两房1550元一个月随时看房拎包入住,1550元/月,2室     71.00㎡,解放碑    德兴里小区 距2号线-较场口426m,https://cq.58.com/zufang/82441614581338x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8NsG-zAwAM69wGVG5yGDklawtDfh6265XTStVoyMidATkIUUYA8ckh-koFb997sVrJPTBIDEHmOgOLaqtvr03XL72rL8KfVfxwHTRRc0VPve__OlsFpeZy_w_JxAbcCtF91AAAA,https://pic8.58cdn.com.cn/anjuke_58/4adbd0f11dd71b5feba6c026cf6a567d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,何林容 7日内实拍验真,名盛房地产
南津街重百二室一厅一卫一阳台干净整洁,400元/月,2室     64.0㎡,合川区城南    南屏路25号小区,https://cq.58.com/zufang/82444615045979x.shtml?compressed_params=H4sIAAAAAAAAA0XKPQ4CIRBA4dtQz48zQjEHsPYAZgJEbNhFlsLbu1bm617efBVDkQQoSYkiKhCjXBJf9RTatma9FeMkDBoh4kkphtm8P8fybi2P3PP4l9-uhByKH37f1jtXg-DlcXz2avsXdrrSfHMAAAA=,https://pic3.58cdn.com.cn/anjuke_58/a40329fddd57d527d656d7091874d727?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,鞠晓琴 7日内实拍验真,蓥峰房产
大学城富力城精装一房，近公园，近熙街，近重大川美，家具家电齐,1299元/月,1室     50.0㎡,大学城    五星名座 距1号线-大学城1134m,https://cq.58.com/zufang/82428867544795x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dsw2waTMPgAnXuAyg1WyEJICVJ6-2ar_vak37csyJwAOUWiGSOQRw7JT_HOlX10e2TxiRGYAmCME8zketG6HkOr9PbOeg1bitX17_eE5AO6rKc-9_FZTMBpfp3fZtJ-FMkp4nkAAAA=,https://pic5.58cdn.com.cn/anjuke_58/a1a17969d436977fea2e9845cd48e50c?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,曾爽 7日内实拍验真,正阳置业房产
住宅优选！一个月起租可月付，幸福广场，光电园附近，送宽带维修,1600元/月,1室     47.2㎡,人和    东原黄山大道东 距5号线-人和666m,https://cq.58.com/zufang/82450740314333x.shtml?compressed_params=H4sIAAAAAAAAA0XKPQ7DIAxA4dswYzt28eADdO4BKiugkIX8EIbePtmqt316fc0GzBqBVRATSEQCnpRe8hTqNnp5ZyNlSowAAjIJUujV23IMbzYfZ2m1_OXZkxKF7Jd_tnHOxWLw_L1-e7H9BqQ6VoNyAAAA,https://pic7.58cdn.com.cn/anjuke_58/fb4358a381b8b6af7169320b2ef50e6c?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李吕陈,换新地产
急租 近轻轨 押一付一 周边商业配套成熟 有钥匙看房方便,1000元/月,1室     51.0㎡,盘龙    盘龙兴苑 距2号线-大堰村1427m,https://cq.58.com/zufang/82451361111901x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8NsTG3w4Ad07gMqK6CkUgWkhKG_L1t1251uvLJ6IgFPwojJM2DwdJMQeeGONke5Zw1CQVaICVkisBuH1f2cVrVbfbe6b-ffrQFjInDZLnu0-dmKgrP8vL69aP8B_kqVeHUAAAA=,https://pic7.58cdn.com.cn/anjuke_58/c07dcf5683b461b93fbce38b4f84cddb?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张瑞 7日内实拍验真,到家了
住宅精选！一个月起租可月付，大龙山金色年华A区，包宽带,1500元/月,2室     78.35㎡,南桥寺    金色年华(A区) 距环线-南桥寺617m,https://cq.58.com/zufang/82428945056605x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8Nsm5jGgx-QuQ-orIIaFkgKDP196BTddqdrOSoyCyBLIFoxAHnkRfwjTNxeR0tbVC-MEMj_4woEru1WPuewosXKma22fLs5IAGKi9btWcf3nRScxVf_HUmPC4Bv-kJ1AAAA,https://pic8.58cdn.com.cn/anjuke_58/81f76e6b98c1c07b10078b7500ee71a8?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,廖鹏,换新地产
新出炉！住家装修，业主安心出租价格可以谈,1500元/月,2室     74㎡,石坪桥    金鼎大厦 距18号线-石坪桥675m,https://cq.58.com/zufang/82444239208282x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ4DIQwEf0ONMQZc-AGp84DICijQHNxxFPl96KJtRqPZ2bIAEVsgDs4lCNYhkGeMYc_UvmZ5ZEEmtMAc_W59TGZWPT7n0kNmbaNtbtr_dl8SA5qstz77ut5FrNH8ur-jyPgBYn6dhXYAAAA=,https://pic7.58cdn.com.cn/anjuke_58/4296c5ed96079a842d67a92342278810?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,游小红 7日内实拍验真,到家了
盘龙商圈 九龙花园 33平 拎包入住 精装修,1000元/月,1室     33.54㎡,石坪桥    鲁能九龙花园东郡(商住楼... 距2号线-大堰村1458m,https://cq.58.com/zufang/82431901099741x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8NsG3DiwQ_o3AdUVkGFJZAQhv6-bNUtp5Nu1KQYowBGYaIdGchjDOI3XrjS5siPpF4ihgAsvCERoBvFjs857dBRaq_Lq7V_Xcsu6F2y255tXu-s4Cy97m_P2n-LneDldgAAAA==,https://pic4.58cdn.com.cn/anjuke_58/ef0d8f686fa329ec889d5dadf9998139?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈康 7日内实拍验真,到家了
临地铁（可养宠物）业主小姐姐好说话 拎包入住 配套齐全,1300元/月,3室     97.62㎡,李家沱    聚福里 距3号线-九公里1277m,https://cq.58.com/zufang/82451372236509x.shtml?compressed_params=H4sIAAAAAAAAA0WLOw4CIRQAb0P9Pj52X8EBrD2AeS7ExRhYBQpvv3Rmmskk03IMKKKAop5oRQ_EKBflxU_cXkdL1xhYhZUZgAingmu7lednWAmP8s6vbH3Uf5wHEtPqonW71fHdUgBn8d5_RwrHCVxFBhV2AAAA,https://pic5.58cdn.com.cn/anjuke_58/e3027bd12d18d76803c0369f7e732677?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,蔡文磊 7日内实拍验真,到家了
小商品市场对面 筷子街2室1厅1卫 家电齐全 平上7楼,1700元/月,2室     73㎡,解放碑    筷和苑 距6号线-小什字246m,https://cq.58.com/zufang/82442939122138x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ7DIAwAf8MMNoZ48AM69wGVG5yGDklawtDfh6265XTStVokELEPxAlgCskDBoqMOQ3cuvdmtyLIBBMhJYwInMm1VbfXp-sm72rL8KfVfxwHZIiu6Kn3vX9nE--0PM7fYXJcGHskuHUAAAA=,https://pic6.58cdn.com.cn/anjuke_58/498205861161f730809c01eca0ed19c6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陶英 7日内实拍验真,畅之家
万科四季花城三期两房出租，可短租月付，客厅有空调。,1300元/月,2室     70.14㎡,复兴    万科四季花城三期 距6号线-刘家院子153m,https://cq.58.com/zufang/82451054854618x.shtml?compressed_params=H4sIAAAAAAAAA0XKOQ7CMBBA0du4niVjZ4o5QGoOgEbYEJpsjqUkpwcq9Ksn_frOhiIKKBqJeoxAjNIpp_gtjHOrZcjGKtwrcUoMAtqFOvr0WptP9jyu9c_fS0IYsu9-m9v2KAbB830_l2LLB3bv9E1wAAAA,https://pic5.58cdn.com.cn/anjuke_58/814e7d1fb52e9ae4943d4e0bdd4cf50f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈力 7日内实拍验真,朋恩家房地产
二期三室两厅两卫出租，拎包入住,2400元/月,3室     99.61㎡,鱼嘴镇    巨龙江山国际(2期) 距4号线-鱼嘴711m,https://cq.58.com/zufang/82310323565787x.shtml?compressed_params=H4sIAAAAAAAAA0XKPQ6AIAxA4dswU2qBDj2AswcwjRB18Q8Z9PSymTd9yStrEiBiC8TeuQjeOgTqGINvmWWvJfdJkJFiiCE49LHBlEW3-ay6yXQ-7_u7zcCWOpP01mGv15TFGk3j_RxZjg-6uFZPcQAAAA==,https://pic1.58cdn.com.cn/anjuke_58/ac4632e3c11a1ed97f467537408484cd?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,徐英素 7日内实拍验真,房友地产
近重百 上海城旁 精装步梯两室 季度付 拎包入住 随时看房,800元/月,2室     80㎡,璧山老城区    环保局家属院(璧山),https://cq.58.com/zufang/82451895548381x.shtml?compressed_params=H4sIAAAAAAAAA0WLQQ7DIAwEf8MZ49jBBz-g5z6gcgMqkaqQlnDI7xtO3b2MdrRtTQpE4oGEQ4jAPiDQJDjzVVdqb_mWFIVQrkQGFJhm14ptr0-3TZ_r4LfVpeQx_dX4BeLokh12r_27ZPXO0uM496z7D3Foz2R8AAAA,https://pic8.58cdn.com.cn/anjuke_58/38e1cf4f81c6d0d64a48817f0af5e55e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,黄浩 7日内实拍验真,壹壹房产
可短租月付，照母山精装单配，旁边就是光环商圈和重光轻轨站！,1600元/月,1室     34.11㎡,照母山    金科时代中心 距5号线-重光748m,https://cq.58.com/zufang/82450804908762x.shtml?compressed_params=H4sIAAAAAAAAA0XLPQ7CMAxA4dtk9k8d4sEHYOYAyGoiwkDTkmYop6dM6G2f9PozG4oooGgkShiBGGVSvsSzUNvo5ZqNVThF4DSRoCKHXn15bMMXm7dP9fYaP_nz-RARQMi--62N91wMguf7fqzF1i9M4PjqeAAAAA==,https://pic4.58cdn.com.cn/anjuke_58/7cc272b87e82c73a161371484205285f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陈超,换新地产
电专，法院，精装两房9.9成新出租，拎包入住，随时看房,1150元/月,2室     76.0㎡,潼南城区    福江香郡,https://cq.58.com/zufang/82451784491355x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswG1wDHnyAzj1AZQWUZDFJAam5fbNVf3vS73sRT8TgiWMI2UcI6OnBmOKd29rs9VkEmZAzpQQZGSi4vqmt51ST0Ww1te-u9td7yRzRFR36avOzVAGn5T2uo8rxAyV2Yyp2AAAA,https://pic7.58cdn.com.cn/anjuke_58/850babdb9ac08a4b47016a708e4ba9ab?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,蒋元 7日内实拍验真,儒房
0宗介废出租石桥铺精装一室 可押一付一 家具家电基本全新,1000元/月,1室     36.0㎡,石桥铺    龙湖新壹城(商住楼) 距环线-陈家坪622m,https://cq.58.com/zufang/82252254063197x.shtml?compressed_params=H4sIAAAAAAAAA0WLMRLDIAwEf0MNAglU6AGp_QCPJpDgBtvBFP696TLX7M7O9S2LQ2TrkAkgObLgHQb2keZM3UcvryyeIYWAKSKjJ0qmV23fc2iTpu0zuQ69p_7DfEFEa7Jeuuzj9y5ijeb1uo8ixwMmN1x2eQAAAA==,https://pic7.58cdn.com.cn/anjuke_58/bf9f70b6d19ff558192ccb0cf82fb3fd?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,李勇,青年寓公寓
西江苑精装2室带小平台出租 家具齐全 拎包入住,1100元/月,2室     80㎡,几江城区    西江苑B区,https://cq.58.com/zufang/82430905963483x.shtml?compressed_params=H4sIAAAAAAAAA0WLOxLDIAwFb0ONJEtBBQdInQNkNIYxuPAnmMK3D6kyr9nZnddqisCsHlgFMYB4JOBJ6SFjruy95WeKpAwERKDICpO4Vmxbzm5bXOtaB88l_8Q_jBcG4eCSXfba-2fO0TtL7-s-cjy-FnhbaXoAAAA=,https://pic4.58cdn.com.cn/anjuke_58/8c17d33e4d16fd2c681aef47609e7d42?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,王凤 7日内实拍验真,到家了
实拍！三峡广场 港城花园 118三房二卫 随时看房,2300元/月,3室     118.0㎡,小龙坎    港城花园 距环线-沙坪坝804m,https://cq.58.com/zufang/82431716059738x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswY8AQDz5A5xwgsgqCKBWkJUjt7csW_e1Jv--RAZE0IHljFvDaWEBHNviZKm309IhsCcFB0AAY_GJJ9SI1v4dU_u7SXq3mQ-qtczHBORXlkrWNzzOxVhK363cmPv-FNkvpdgAAAA==,https://pic4.58cdn.com.cn/anjuke_58/ee3c0c69a4c726199ef5dc2fef681d22?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张红 7日内实拍验真,到家了
急！精装3房2卫（电梯通车库）保利A区 狮子坪 中渝爱都会旁,2500元/月,3室     103.00㎡,龙头寺    保利香槟花园(A区) 距3号线-狮子坪561m,https://cq.58.com/zufang/82443355679962x.shtml?compressed_params=H4sIAAAAAAAAA0WLMQ4CMQwEf5PadrCJCz-Amgcgi0R3J6HkIEnB70mHthmNZvuRDZkVkFWIEgpQRL5ovMpa2Nvs5ZYtKpOCpEQLCCT03ev2nl7t1eo2Vnb83TogAVLIPvze5udZDILnx_iexc4fGBT4nnUAAAA=,https://pic1.58cdn.com.cn/anjuke_58/930affa3c648c55a128ac40163c7fb7d?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,周刚骋 7日内实拍验真,第玖房地产
出门就是轻轨 两室一厅出租 有钥匙 随时可看房,900元/月,2室     65.00㎡,南坪    团圆堡 距环线-南湖650m,https://cq.58.com/zufang/82443655467229x.shtml?compressed_params=H4sIAAAAAAAAA0XLMQ7DIAxA0dswg8G4HnyAzjlAZBWURKocWsKQ2ydb9Lcn_b4VCYjsA3IGeIXsIQZMHCnfuXUfvb6LREbghIBIMQGR66va8htqYmpts-U7HrsHIARX9NBpH_9PFe-0zMfZqrQL5Qi6s3QAAAA=,https://pic7.58cdn.com.cn/anjuke_58/76032993c41978ff93e6ed6f49d9c606?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,胡伟 7日内实拍验真,竹箭房地产
