location,latitude,longitude
陈家桥    富力院士廷(A组团) 距1号线-陈家桥882m,39.90266393531041,116.4670233157349
蔡家    中南玖宸(商住楼) 距6号线-曹家湾260m,40.15647271610179,116.32132606710496
华东理工    梅陇四村 距15号线-华东理工大学1340m,31.148189499387666,121.43003908881373
活力岛    天房美瑜兰庭 距8号线-虎丘湿地公园站319m,31.380859390382646,120.6064237294462
融汇    融汇半岛格林美地 距18号线-重庆理工大学953m,39.68334602348123,116.32733860554434
九峰山森林公园    长江广电光谷家 距11号线-光谷生物园911m,26.527730769957707,106.71941409593356
天河公园    荷光路小区 距11号线-华景路1799m,23.12908994461827,113.37152602401203
龙柏金汇    龙柏三村 距10号线-龙柏新村139m,30.994821297571484,121.50805216133612
西门口    人民中路小区 距1号线-西门口547m,23.334200104082456,113.19890000167486
将台路    将府锦苑1号院(新2号院... 距12号线-东坝西773m,39.996161838493336,116.53479310035756
坪洲    华侨新村西堤自建房 距1号线-坪洲557m,22.56176633614638,113.8614083099838
区府    国瑞城新(一期) 距2号线-大渡口659m,31.382225626612858,121.27313862301611
大学城    新城悦隽风华,29.590761614049622,106.31909484554915
大坪    江屿朗廷 距2号线-大坪1234m,29.544423001321192,106.52276450968988
高行    仁恒森兰雅苑(二期) 距6号线-东靖路873m,31.295697854072316,121.62008909403221
亦庄    国锐金嵿 距亦庄线-荣京东街912m,39.796677571072685,116.51449022803489
天星桥    临江苑 距环线-天星桥469m,31.413765789378928,121.49948448270415
双港    金地艺华年盈翠名苑 距6号线二期-景荷道1038m,39.01684275169001,117.28937206433336
桃源村    珠光村东区 距7号线-珠光508m,31.546182933355848,121.60868366829423
弹子石    华润凯旋天地,29.58818614828762,106.59668867516754
福永    碧桂园领寓,22.687910882479866,113.83928008087217
兴南街    龙凤里(南开) 距1号线-二纬路490m,39.13766489030964,117.18550036940076
城南    天誉生活广场(商住楼) 距4号线-石湖东路463m,39.97268905954313,116.53710497941803
运东    联发棠颂,30.323960568147108,120.61209922365825
城南    香溢花园 距7号线-枫津路站586m,30.67844938152735,104.03703945037935
东升镇    金恒德汽配城 距19号线-龙桥路1292m,47.76578517303851,128.94519308743895
大坪    和泓渝中界 距2号线-大坪565m,29.548225537006317,106.53446296268137
南汇周边    悦海名邸 距16号线-临港大道635m,31.06285224949284,121.79462689021275
同德围    万科金域悦府 距8号线-鹅掌坦1109m,35.25985777581735,100.58542386563559
同乐    中海寰宇珑宸 距14号线-宝龙站1903m,32.253483429739,118.36657942848989
番禺节能科技园    领秀公馆,22.98187662759082,113.3769924825301
大学城    富力院士廷(商住楼) 距1号线-陈家桥646m,23.157829113169957,113.3437319125592
人和    人和镇人和村 距3号线(北延段)-人和1343m,29.63310260222568,106.54354546019809
盘龙    盘龙金茂悦(商住楼) 距2号线-大堰村1409m,25.069318033622885,102.73593885904357
皇岗    天泽花园 距4号线-福田口岸318m,31.18679405836559,121.37377866387658
龙头寺    金科公园王府(渝北) 距环线-渝鲁776m,29.622574572612788,106.55580427616651
马驹桥    合创产业中心,39.899691806581615,116.48582350260048
滘口    新世界凯粤湾 距5号线-滘口927m,23.13815002714035,113.33356003995088
花卉园    好望花园(商业) 距6号线-花卉园155m,40.39505661455299,116.84652128181908
皇岗    深物业金领 距7号线-赤尾1241m,22.53310734817462,114.06830684344853
大石坝    东原D8公馆 距5号线-大石坝141m,29.57520000297561,106.50039715165158
惠南    远洋万和四季,31.05361427495269,121.75609245841233
同和    云涛花园 距3号线(北延段)-同和220m,23.20355203454653,113.3347275676218
北蔡    南新四村 距13号线-下南路1118m,31.350085823089195,121.48672423259602
白石洲    深业世纪山谷(商住楼) 距1号线-白石洲952m,22.690280542015405,114.34400309250826
临平路    虹叶茗园 距4号线-临平路469m,39.889679185477796,116.33409592908205
沙井    万丰村 距11号线-沙井1081m,22.728544213561833,113.83218957582315
五桥    百安花园,30.762279847082517,108.43681290768282
水上公园    阳光100天塔喜马拉雅 距3号线-天塔561m,39.10149901871705,117.1600042132638
金泘沱    曲江金水园小区 距4号线-金滹沱495m,24.688407846380294,113.61150106464875
古美罗阳    半岛豪门(公寓住宅) 距12号线-虹莘路470m,31.151729652457817,121.40079834615844
姑苏城区    金秋花园 距3号线-迎春路1276m,31.330371891055567,121.3967971137559
北七家    王府花园,40.11341204783705,116.40877700680682
工农村街    晴景家园,30.811278418420848,107.96813611124833
曲江四小    金地南湖艺境一期,24.688407846380294,113.61150106464875
金融城    创新时代广场 距1号线-金融城555m,39.94357090841068,116.35271941925382
五里店    卓越皇后道 距6号线-红土地992m,29.584197543273156,106.56393412069023
航华    航华一村一街坊北小区 距10号线-紫藤路1593m,31.178800994113722,121.35960025885984
马连洼    树村丽景苑,39.92047488769308,116.59097869644573
观澜    珑门,22.729370312616417,114.03510924469386
常州道    倚营里 距2号线-翠阜新村146m,39.147996257283424,117.26130765274338
西乡    槟城西岸华庭 距11号线-碧海湾762m,32.98939744189546,107.77339281906241
龙洲湾    旭辉城(商住楼) 距3号线-学堂湾529m,29.407708669040417,106.54922661373298
金杨新村    金杨新村六街坊 距9号线-蓝天路540m,31.25522303103741,121.58142045538861
南桥    奉发名邸 距5号线-奉贤新城1761m,31.0561987563037,121.20399694621861
鲁谷    七星园 距1号线-八角游乐园1330m,39.9199254647679,116.2086589730936
上新街    七必居 距环线-上浩225m,29.55242592667151,106.60034253282817
运东    恒达星湖湾,31.158706113647582,120.66816561460526
福永    碧桂园领寓,22.687910882479866,113.83928008087217
西藏北路    联富假日公寓 距10号线-天潼路277m,31.250186968902003,121.48826401807067
金洲    中大城 距4号线-金洲467m,39.701371151154724,115.99611081654717
农业园区    万科朗润园,31.5997974187015,121.81484630995355
白沙洲    中建铂公馆 距5号线-张家湾1948m,26.861554778090476,112.64437942410959
莘庄工业区    颛桥紫薇花园 距5号线-颛桥475m,31.18595431277102,121.38380537031784
徐泾    振新佳苑 距17号线-徐盈路856m,30.963493360390036,121.16018901192187
建设路    凤华庄四社-七社新村自建... 距9号线-花城路1435m,23.395189774414558,113.2142650682652
跃进村    晋愉盛世融城(A区) 距2号线-平安1108m,29.495857354234005,106.48073818472496
康复路    三府湾天润佳苑北区 距3号线-胡家庙1547m,34.29089612714506,109.01282796001291
大学城    恒大未来城四街区,30.6774548648182,103.86996899841161
天回镇    芙蓉锦绣天城 距3号线-植物园1052m,30.759283988937153,104.10918982182142
加州    财信城市国际 距3号线-嘉州路917m,30.695807964099412,104.05807039931786
菊园新区    汇丰凯苑 距11号线-嘉定北1377m,31.3932152100007,121.23403852823604
龙溪    聚信广场 距6号线-花卉园705m,29.586967998395057,106.5128197287144
新牌坊    碧桂园嘉誉 距环线-民安大道903m,23.21113050507408,113.28615322430515
双山    中交丽景 距2号线-平安1719m,29.505046703389628,106.63917996306428
万胜围    保利天悦MO公寓 距4号线-万胜围899m,23.105890976372642,113.38456995899591
农业园区    万科朗润园,31.5997974187015,121.81484630995355
汉阳周边    碧桂园泰富城 距6号线-江城大道1555m,30.564861907291235,114.240456778691
王家墩CBD    华发中城荟 距3号线-范湖799m,30.878851874560002,121.5565806910878
龙洞    保利林海山庄 距6号线-植物园1169m,23.19578661170944,113.36559909408972
七宝    宝隆新村 距9号线-七宝1023m,31.16416718643186,121.35746920869852
珞瑜东路    祥和雅居 距2号线-佳园路673m,22.761715041800883,113.82933961176313
观音桥    欧街92 距6号线-黄泥塝1075m,29.016928583368593,106.94920513683756
挂甲寺    新城小区 距1号线-土城485m,39.10541028790888,117.23334519882879
石井坡    信达滨江蓝庭 距1号线-石井坡567m,39.90877570866832,116.36951602550994
龙洲湾    万达华城(3期商住楼) 距3号线-学堂湾576m,29.407708669040417,106.54922661373298
向阳街    毓园 距津滨轻轨(9号线)-塘沽站1064m,39.63808415345239,116.32581409126335
石桥铺    龙湖新壹城(商住楼) 距环线-陈家坪622m,30.10061484327387,106.62407155466754
中央公园    龙湖天际 距5号线-中央公园西189m,23.37777578062844,116.7235246469334
江南新区    海成长江之星C2区,22.827132884793524,108.333180508464
松江大学城    中展瑞景 距9号线-松江大学城1526m,31.06444059487038,121.23986754285976
回兴    南方玫瑰城橙瑰苑 距9号线-宝圣湖1299m,29.677713670374555,106.61021967139875
木樨地    复兴门外大街4号小区 距1号线-南礼士路361m,35.99164110365963,120.15234475687106
赤岗    绿茵翠庭 距8号线-客村1630m,23.093364269310317,113.33251818522075
福永    会展湾水岸广场 距12号线-国展北990m,22.70985034231948,113.78522301970773
天河公园    荷光路小区 距11号线-华景路1799m,23.12908994461827,113.37152602401203
鱼嘴镇    和韵家园(南区) 距4号线-鱼嘴167m,29.62992687044213,106.76497606155405
鸳鸯    大雅云居山 距3号线-园博园1487m,29.680065997551296,106.5705670289126
白沙洲    世茂云锦樱海园 距5号线-光霞1589m,26.861554778090476,112.64437942410959
金花镇    龙祥苑(花龙门一街) 距9号线-培风1546m,29.970661401540283,103.92612673561071
美年广场    嘉年华青年城smart公... 距1号线-天府五街1194m,30.54066507898761,104.07493348018171
大观    中化滨江锦府 距7号线-狮子山259m,30.519996912852392,117.02795797448569
锦业路    旗远锦樾 距6号线-丈八四路490m,34.19808633744019,108.88126060790218
望京    合生麒麟社 距14号线-阜通936m,40.003021626901365,116.48308447927
奥体中心    中新城上城上城花园 距2号线-袁家岗798m,29.534520397134845,106.51595912680963
回龙观    尚城 距昌平线-生命科学园1676m,40.11061283471207,116.30066018952573
天河公园    荷光路小区 距11号线-华景路1799m,23.12908994461827,113.37152602401203
金桥    金桥新村四街坊 距6号线-博兴路839m,39.74389814478484,116.57532150089848
外光华    龙湖西府琅悦(商住楼) 距4号线-成都西站579m,41.217130512149794,123.20979789740245
西永    西著七里五组团(商住楼) 距1号线-微电园976m,29.619333983165518,106.36252899490884
宝安中心区    新锦安海纳公馆 距1号线-新安850m,22.560032908924555,113.89042744066019
十里河    十里河村住房 距14号线-十里河462m,41.52157731671681,123.38086500041463
王家墩CBD    泛海国际居住区桂海园 距7号线-常码头1029m,30.878851874560002,121.5565806910878
谢家湾    聚金万佳苑 距环线-谢家湾800m,29.5282332716243,106.5189156299031
西永    金科天宸十一街区 距1号线-微电园573m,29.602869990449168,106.38381272701083
奥体中心    上城奥悦 距2号线-袁家岗785m,30.232618187567876,120.20428990179938
石桥铺    万科023创意天地 距5号线-红岩村402m,29.524011517043387,106.47698039311688
白沙洲    韵湖春晓 距7号线-新路村983m,26.861554778090476,112.64437942410959
管庄    管庄西里 距八通线-管庄1223m,38.03312971500478,114.43667688513533
经济技术开发区    睿明居 距4号线-市中医医院473m,22.98773499122913,113.73646703901703
大雁塔    后村嘉园 距3号线-大雁塔714m,39.84886488836161,116.37304753396131
街口中心区    珠光御景山水城,23.550392574949797,113.59802702098682
奥体中心    金茂未来域 距2号线-袁家岗723m,39.993300002599206,116.40041207572847
集贤里    民悦园,39.239861326069125,117.14537153515067
回兴    东衡爱地社区 距9号线-青岗坪781m,29.676588791809607,106.62108440704671
京溪    京溪村 距3号线(北延段)-京溪南方医院643m,23.18967697470419,113.33700351446114
南翔    云翔佳苑(南区),31.300678777849367,121.32705743498042
空港    环湖雅居(A区),29.765981134842665,106.6372019841625
磁各庄    金融街金色漫香郡(北区),39.72146303285061,116.40687646183937
罗冲围    富力半岛花园 距5号线-西场1417m,47.286267328178155,130.29142965692074
龙华    富通天骏 距4号线-龙华390m,22.65687066116593,114.0293366436581
回兴    重庆国际家纺城绣色C区 距9号线-青岗坪574m,29.666539239338363,106.62359669806563
三森国际家俱城    华城泊郡 距2号线-三爻322m,23.319370992623988,113.33294011931865
赵巷    崧泽华城逸泰雅苑(南区) 距17号线-汇金路1664m,31.143964319596407,121.16348920670443
凤栖原    木材公司家属院 距2号线-凤栖原355m,35.77125772240279,109.43874397688364
火车东站    中环壹号大厦 距7号线-迎晖路69m,30.64403439726359,104.1472751906974
南桥    金海苑(南区) 距5号线-奉贤新城809m,30.92421856305515,121.50539569228201
芦台镇    福康花园,23.30823291803246,113.83089826165298
回龙湾    美堤雅城(A区) 距10号线-兰花路330m,23.62590582735245,116.71142168697091
杨家坪    万科西九(一期商住楼) 距18号线-石坪桥402m,29.51261085344824,106.52880238034265
加州    财信城市国际 距3号线-嘉州路917m,30.695807964099412,104.05807039931786
爱联    恒大城市广场 距3号线-爱联249m,22.699770351688535,114.24013795524019
华强南    城市春天花园 距11号线-福星22m,27.576240966559514,116.64339884970856
宝丰    武烟宿舍 距1号线-硚口路655m,31.315231317680144,121.36609455854422
西永    金科天宸十二街区 距1号线-微电园502m,29.602869990449168,106.38381272701083
北新泾    虹园六村 距2号线-淞虹路1134m,31.219599876403525,121.36765293894292
平江路    丹香弄3号小区 距1号线-临顿路46m,36.0343455512614,120.17510620154398
流芳    佛祖岭F区东区 距2号线-佛祖岭1856m,30.444342128896476,114.46325289432582
古田    美好名流汇(一期) 距1号线-古田二路750m,23.770515013561774,113.886517026946
永泰    永泰集贤路133号自建房 距3号线(北延段)-白云大道北1364m,23.23076370114457,113.31030910861324
马安山    会展湾雍境 距12号线-海上田园南360m,27.44241532478952,102.03022115741345
公明    将石旧村,22.785134526043514,113.90322883315646
石坪桥    保利爱尚里尚景 距18号线-石坪桥1632m,39.9229081214029,116.66418799042296
江南新区    海成长江之星C2区,22.827132884793524,108.333180508464
普东街    淮祥园 距5号线-淮河道554m,39.21969882464312,117.20034828151408
高笋塘    锦江金都,30.807276127025467,108.38405605389568
大学城    协信城天骄名城(三四期),29.52789370878533,106.57784842388244
三林    金光小区 距11号线-三林435m,31.15089708721877,121.50909724996643
工农村街    晴景家园,30.811278418420848,107.96813611124833
迎宾街    晨晖里,38.85517794426437,117.47260905107252
茶园新区    庆隆钻石岛(别墅),29.78052575723639,106.14764263902147
鲁谷    北重西厂,39.89578548345915,116.24550665663794
李家沱    半山壹号(东区) 距3号线-岔路口1362m,29.463169875668093,106.55719916496196
龙洲湾    旭辉城(商住楼) 距3号线-学堂湾529m,29.407708669040417,106.54922661373298
李家沱    巴比亚半山 距18号线-重庆理工大学446m,29.466579437290946,106.53227882266512
观音桥    城市领地 距3号线-华新街300m,29.572660731536796,106.54313547356348
大足城区    香棠水榭,29.709892252472308,105.74502435534612
活力岛    华润橡树湾花园一期(公寓... 距4号线-活力岛1019m,31.380859390382646,120.6064237294462
龙潭寺    北湖印象1期,25.8178597945965,113.0381009798476
市区    泰山北路99号小区,23.60705986477763,113.56738555055995
高境    四季绿城(北区) 距3号线-长江南路1668m,31.327242041381542,121.48447460610738
车公庙    深业中城(商住楼) 距7号线-农林745m,22.690280542015405,114.34400309250826
西长安街    金堆城花园西区,34.164360147010825,108.93181319962895
姑苏城区    金秋花园 距3号线-迎春路1276m,31.330371891055567,121.3967971137559
进港大道    方圆星宇月岛,29.871032425524497,121.55084274740256
冉家坝    太阳园 距5号线-冉家坝754m,39.97647381360622,116.34739597097115
大石坝    东海岸 距5号线-大石坝1469m,29.57628040080443,106.50026303463899
黄兴    延吉五村 距8号线-延吉中路397m,28.141121622159424,113.11808403632693
蔡家    隆鑫爱琴海(商住楼) 距6号线-蔡家1249m,43.41622085550668,124.67572056081994
观音桥    祺山品阁 距6号线-黄泥塝839m,29.590728322882107,106.539687238034
浮桥    上上海花城,31.617695561617982,121.22609678888344
莘庄工业区    颛桥紫薇花园 距5号线-颛桥475m,31.18595431277102,121.38380537031784
车陂    阳华国花苑 距21号线-棠东1947m,23.119957617821548,113.40644792019255
芦台镇    福康花园,23.30823291803246,113.83089826165298
席王    万象湾优樾 距1号线-纺织城1956m,34.29598483762967,109.08144709249525
平江新城    锦华星光花园 距4号线-平泷路西1304m,31.358432969721118,120.6176467093351
红庙坡    西安国际商贸基地二期 距8号线-红庙坡站1011m,34.31560287443146,108.98975722875291
广州雅居乐    雅居乐剑桥郡剑桥汇 距7号线-板桥1953m,23.016402272892897,113.37237519221034
高铁新城    融信天澄 距7号线-常楼站514m,31.61661000908202,120.97565586016236
经开区    海港江南世家 距环线-海峡路737m,30.544261536909637,104.1964937089113
空港新城    强辉金色池塘 距9号线-春华大道1499m,40.111317977255055,116.55039765520193
弹子石    泽京微V,30.861289477524796,108.01699485810546
荣昌城区    天正宏博华盛春天,29.419481868944985,105.61365427116878
松江新城    月亮河桂园(公寓住宅),31.038478666818662,121.19220075758378
萝岗    大壮国际广场 距7号线-科丰路693m,23.16894417648375,113.47939311232575
金泘沱    金辉世界城D区 距4号线-金滹沱764m,34.18797981573537,108.97220802214052
横岗    信义锦绣花园 距14号线-四联站424m,25.032056371679133,121.58259477211551
上杭路    万欣城枫园 距4号线-万东路787m,39.12891717937735,117.2704910299719
三峡广场    金沙国际 距环线-沙坪坝507m,29.5632140125847,106.46887597063906
空港新城    中航中央城 距9号线-兴科大道1104m,39.93385120026119,116.41355212940621
坪洲    宝源新村 距1号线-西乡748m,22.56176633614638,113.8614083099838
辛家庙    汇林华城(A区) 距3号线-辛家庙1628m,34.30880589006554,108.98961502699069
运东    三千邑,29.799605489292066,119.69290638716629
北外滩    长江大楼 距12号线-提篮桥409m,31.257469888676894,121.51527651390847
国展中心    曲江汇景新都 距8号线-电视塔站790m,24.681038202221455,113.6058553941815
淞宝    友谊路4弄小区 距3号线-友谊路1847m,31.395758196414494,121.50480775132573
碧海湾    松茂御龙湾 距11号线-碧海湾430m,22.5829185465865,113.86659683277716
太华北路    凤鸣华府(未央) 距8号线-市第三医院站217m,30.338515685933746,103.27490151502873
国贸    光华路小区 距10号线-金台夕照924m,39.91645575947582,116.46703499370652
东南开发区    华润橡树澜湾(东区),39.918025103672576,116.38319452351037
坑口    保利西悦湾 距1号线-坑口1014m,23.15951580342296,112.56545376304568
浏河    东海二村,34.54791862736427,118.75956509248417
体育馆    诚基中心国际公寓 距1号线-营口道281m,40.15283403375312,117.08477301324473
嘉禾望岗    岭南新世界 距3号线(北延段)-嘉禾望岗1380m,25.591099109783492,112.37046909623365
较场口    和平路凉亭子7号小区 距2号线-较场口50m,29.55994023705038,106.579575775547
百草路    龙城高新天地 距6号线-天宇路1145m,30.705872783492556,104.11391571727886
石桥铺    龙湖新壹城(商住楼) 距环线-陈家坪622m,30.10061484327387,106.62407155466754
温江城区    洲际健康城,31.25104095682508,121.46016062002155
江汉路    京汉城市广场 距1号线-大智路43m,30.599782478673223,114.30376369170953
弹子石    雅云苑 距环线-弹子石1038m,29.590050248479805,106.60516508595688
龙华中心区    壹成中心第五区 距4号线-龙华1787m,22.657410791068465,114.0288450908832
新桥    聚丰苑,31.09095177477373,121.34472638571728
清河    强佑清河新城(西区) 距昌平线-清河小营桥1198m,42.5558058974241,124.16396300839902
曾家    龙荫小区,29.56518735245326,106.31125569268836
白云大道北    陈田福庆花园 距2号线-江夏892m,31.141021478163914,121.56501021033233
胡家庙    唐韵三坊(一期) 距3号线-胡家庙1213m,34.28610910016719,109.00995320271988
龙兴    黄金嘉年华 距4号线-龙驿大道405m,30.931028422836086,121.6892922149266
沙太北    白云农工商宿舍 距3号线(北延段)-同和181m,23.203816930455964,113.33337400087981
石桥铺    九龙坡华宇时代星空(商住... 距5号线-歇台子143m,29.53995455442895,106.4844244712145
李家沱    曦圆理工佳苑 距18号线-重庆理工大学1006m,29.463755492033517,106.56343430350465
汾湖    月亮湾(二期),31.02675466029499,120.84142260678966
人民广场    AC世纪城,38.91854023715633,121.62353238888251
蔡屋围    中海天钻 距9号线-鹿丹村806m,22.54487401469998,114.11646500182255
南联    龙河路自建房 距3号线-南联990m,22.722011244819086,114.2692191588273
钰华街    玺悦峰,39.91112918187695,116.64573769355353
金牛万达    龙湖上城(商住楼) 距1号线-人民北路165m,30.691182132622377,104.07569964495117
松江大学城    文翔名苑(别墅),31.055849491578385,121.2029109846876
龙洲湾    旭辉城(商住楼) 距3号线-学堂湾529m,29.407708669040417,106.54922661373298
平凉路    申泉小区 距18号线-丹阳路610m,31.259566438901427,121.53471871972202
惠南    华实佳苑,39.91535594489036,116.34825088832498
土主    融创文旅城御林组团,29.663041553763478,103.85577037012585
牛市口    华成苑 距2号线-牛王庙1156m,30.647326077937056,104.10358646154184
盘龙    盘龙金茂悦(商住楼) 距2号线-大堰村1409m,25.069318033622885,102.73593885904357
圣灯路    东城映象A区 距7号线-二仙桥997m,30.68156238180185,104.13090761515285
刘家坪    聚金茗香苑,32.796542909440284,104.82829308425828
曾家    康田夏歌园,29.5617252249466,106.30700598898315
彭浦    彭七小区 距1号线-彭浦新村663m,31.312711429007905,121.45912622122681
龙洲湾    旭辉城(商住楼) 距3号线-学堂湾529m,29.407708669040417,106.54922661373298
石桥铺    汇祥荟广场 距环线-陈家坪284m,29.524011517043387,106.47698039311688
天通苑    天通东苑一区 距17号线北段-天通苑东1378m,40.071134211955815,116.43160429727362
礼嘉    华侨城华悦中心 距6号线-欢乐谷199m,29.683870898089904,106.50305523765473
空港新城    中航中央城 距9号线-兴科大道1104m,39.93385120026119,116.41355212940621
龙城国际    愉园新苑 距16号线-回龙埔1334m,41.59846852304986,120.44356686930357
王家墩CBD    华发中城荟 距3号线-范湖799m,30.878851874560002,121.5565806910878
杨舍    福东苑(南区),31.913578127781257,120.564098987377
弹子石    泽京微V,30.861289477524796,108.01699485810546
瀛海镇    万和斐丽 距8号线南段-瀛海1218m,39.76240776032458,116.45851645238596
上沙    上沙塘晏村 距7号线-上沙781m,22.52785958857512,114.04151937314984
迎新街    前进里(大港),39.18045633511277,117.11831160878195
高行    森兰美伦 距6号线-洲海路989m,31.295697854072316,121.62008909403221
大坪    奥园康城(A区),29.535715460979116,106.53143944599688
临港新城    绿地临港家园海洋小区,28.864522316699368,105.9278882757466
西安奥体中心    1668新时代广场 距3号线-国际港务区970m,34.367774489116684,109.03867903665686
钟家村    远洋国际中心 距4号线-钟家村681m,31.38269667943434,121.22443914572588
龙洞    宝翠园 距6号线-植物园1467m,35.272869414088866,113.1406250512824
石桥铺    汇祥荟广场 距环线-陈家坪284m,29.524011517043387,106.47698039311688
电子正街    中环国际城北区 距8号线-东仪路站1556m,31.29669845714138,121.41749452185854
盘龙    中粮鸿云 距2号线-大堰村1388m,31.405993244391343,121.46367200642952
龙洲湾    一城龙洲 距3号线-鱼胡路645m,29.382725699778433,106.53773189643108
红光    龙城国际五期(商住楼) 距6号线-红高路845m,30.762175424980338,121.36280298749456
茶园新区    中国铁建万国城(一期) 距6号线-刘家坪1472m,29.522141078461516,106.57562736350975
天穆    金侨宸公馆(二期),39.20774006373754,117.15617087416108
大石    祥和路小区 距3号线-大石1067m,23.0304141077005,113.32413196430456
永川周边    同心苑B区,23.101646535084186,113.17777347303708
大芬    倚龙华庭 距3号线-大芬176m,22.617256723329216,114.14450381169623
江湾    佳伟小区 距3号线-江湾镇1562m,31.31083303724092,121.47983243272347
龙头寺    鲁能星城二街区 距10号线-龙头寺公园192m,29.622574572612788,106.55580427616651
亚运城    亚运城天峯,22.95150613649173,113.47914302407185
金山新城    万达广场(金山),25.22192577305883,121.61738317819064
龙兴    天堡家园,29.117324664467382,106.54097226406562
塘市    南湖苑(西区),30.761811575899863,120.77651805742163
李家沱    时代壹佰 距3号线-九公里1361m,29.470259935756562,106.5527927069453
南浦    锦绣半岛,28.669296419061677,115.90260770775845
新牌坊    云天千年禧 距3号线-嘉州路881m,23.21113050507408,113.28615322430515
机场    翼之城,40.049505998390885,116.64861954746009
丈八西路    里花水社区 距西安高新云巴线-东滩138m,30.03474231033006,119.39986863626355
大学城    恒大未来城三街区,40.012452701736706,116.41380545156004
康桥    中邦城市 距18号线-康桥391m,31.220234266080123,121.70576093967158
三峡广场    石小路68号小区 距1号线-马家岩353m,29.5632140125847,106.46887597063906
麓湖生态城    复地御香山 距1号线-广福705m,30.468660911928463,104.0725329383674
娄东    花样年幸福万象,31.465382691225713,121.12305809265023
上钢新村    上钢一村 距13号线-成山路438m,31.177433941192184,121.4914082670167
香山    蔚蓝四季花园,33.806733230696814,113.17889612636148
双福新区    恒大金碧天下观天下,25.03734725342717,102.69895930426259
江岸周边    美联城观 距6号线-石桥864m,30.63696386864652,114.28126401326222
清湖    玉翠新村三区 距4号线-清湖北1766m,41.20107476294455,123.21681240580767
斑竹园    源上湾映江南 距5号线-廖家湾1183m,30.814913483625563,104.10007902767813
大石    大石迎龙坊大街自建房 距3号线-大石411m,22.929324858552793,113.09608803778634
下朱庄街    静湖花园(西区),31.06004197486962,121.5131587586687
唐镇    培元新苑 距2号线-创新中路653m,31.216838837693654,121.67577702886787
松江新城    华亭首府(公寓住宅),31.036428072659447,121.19192551677554
郭巷    国泰二村 距2号线-郭苑路1341m,39.91277841168756,116.45527240169777
菊园新区    胜悦嘉苑(西苑) 距11号线-嘉定西797m,31.377276730352968,121.23152039823049
九亭    九里亭小区 距9号线-九亭1341m,31.148802893394805,121.31927604316134
长阳    首开熙悦山澜庭 距房山线-长阳591m,30.478645783055725,111.21350712887026
金虹桥    万源新城(南区) 距9号线-合川路680m,39.804962205335656,116.43579498230822
松江新城    月亮河桂园(别墅),31.038478666818662,121.19220075758378
黄兴    控江大楼 距8号线-黄兴路158m,28.141121622159424,113.11808403632693
梅林关口    白石龙二区 距4号线-白石龙1042m,32.913943468074955,109.62054295616244
果园新村    朝阳里(北辰),39.23076060226059,117.14491860951254
大浪    澳华新村 距6号线-元芬站1494m,22.671884270870837,114.0131963394129
镜湖大道    碧桂园星港国际 距9号线-莲塘1109m,40.32066299955368,116.66153475526869
爱博    爱博二村,35.177308063756,113.07047799095812
